"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/25/2020","AirNow","060590007","1","0.055","ppm","51","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/26/2020","AirNow","060590007","1","0.051","ppm","47","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/27/2020","AirNow","060590007","1","0.044","ppm","41","Anaheim","20","83.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/29/2020","AirNow","060590007","1","0.028","ppm","26","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/30/2020","AirNow","060590007","1","0.035","ppm","32","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"05/31/2020","AirNow","060590007","1","0.037","ppm","34","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/01/2020","AirNow","060590007","1","0.044","ppm","41","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/02/2020","AirNow","060590007","1","0.042","ppm","39","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/03/2020","AirNow","060590007","1","0.057","ppm","58","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/04/2020","AirNow","060590007","1","0.045","ppm","42","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/05/2020","AirNow","060590007","1","0.03","ppm","28","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/06/2020","AirNow","060590007","1","0.033","ppm","31","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/07/2020","AirNow","060590007","1","0.039","ppm","36","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/08/2020","AirNow","060590007","1","0.046","ppm","43","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/09/2020","AirNow","060590007","1","0.059","ppm","64","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/10/2020","AirNow","060590007","1","0.072","ppm","105","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/12/2020","AirNow","060590007","1","0.041","ppm","38","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/13/2020","AirNow","060590007","1","0.045","ppm","42","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/14/2020","AirNow","060590007","1","0.043","ppm","40","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/15/2020","AirNow","060590007","1","0.037","ppm","34","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/16/2020","AirNow","060590007","1","0.036","ppm","33","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/17/2020","AirNow","060590007","1","0.036","ppm","33","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/18/2020","AirNow","060590007","1","0.04","ppm","37","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/19/2020","AirNow","060590007","1","0.045","ppm","42","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/20/2020","AirNow","060590007","1","0.048","ppm","44","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/21/2020","AirNow","060590007","1","0.052","ppm","48","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/22/2020","AirNow","060590007","1","0.048","ppm","44","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/23/2020","AirNow","060590007","1","0.043","ppm","40","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/24/2020","AirNow","060590007","1","0.047","ppm","44","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/25/2020","AirNow","060590007","1","0.043","ppm","40","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/26/2020","AirNow","060590007","1","0.049","ppm","45","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/27/2020","AirNow","060590007","1","0.039","ppm","36","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/28/2020","AirNow","060590007","1","0.027","ppm","25","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/29/2020","AirNow","060590007","1","0.033","ppm","31","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"06/30/2020","AirNow","060590007","1","0.04","ppm","37","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"07/01/2020","AirNow","060590007","1","0.042","ppm","39","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"07/02/2020","AirNow","060590007","1","0.046","ppm","43","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"07/03/2020","AirNow","060590007","1","0.053","ppm","49","Anaheim","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
"07/04/2020","AirNow","060590007","1","0.052","ppm","48","Anaheim","21","88.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","059","Orange","33.83062","-117.93845"
